StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_15,Q9_16,Q9_DO,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q20_14,Q20_15,Q20_16,Q20_DO,Random ID,FL_16_DO
7/17/19 4:40,7/17/19 4:42,IP Address,162.220.222.35,100,117,TRUE,7/17/19 4:42,R_1H7yrbZLuri5HhU,,,,,39.73880005,-104.9868011,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,22 - 30,Some graduate college,Employed - Full Time,Northeastern United States,,,,,,,,,,,,,,,,,,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Strongly Disagree,"This email is acceptable to send to Jordan's peers at the same organizational level.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is friendly.|I would like to work on a project led by Jordan.|Jordan has leadership qualities.|This email is acceptable to send externally (for example, to a client).|I would like to work with Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is highly motivated and committed to their work.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is sincere.|Jordan has a positive attitude.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is hardworking.|This email is appropriate for the situation.|Jordan is knowledgeable about their work.",61153,TreatmentEmail
7/17/19 4:41,7/17/19 4:42,IP Address,122.183.158.138,100,43,TRUE,7/17/19 4:42,R_10UX2Lf7Q90Sic4,,,,,20,77,anonymous,EN,I agree and want to continue the survey,He/his,Asexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Southeastern United States,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Somewhat agree,Agree,"Jordan has a positive attitude.|Jordan is hardworking.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would feel comfortable approaching Jordan with problems or challenges.|I would like to work on a project led by Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is knowledgeable about their work.|Jordan is sincere.|I would like to work with Jordan.|Jordan has leadership qualities.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is friendly.|Jordan is highly motivated and committed to their work.|This email is appropriate for the situation.|This email is acceptable to send externally (for example, to a client).|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.",,,,,,,,,,,,,,,,,,11165,ControlEmail
7/17/19 4:40,7/17/19 4:42,IP Address,65.249.163.27,100,123,TRUE,7/17/19 4:42,R_3iWNfnz0MnhQ8nC,,,,,37.75100708,-97.8219986,anonymous,EN,I agree and want to continue the survey,She/hers,Gay/Lesbian,White,51-60,Bachelor's Degree,Employed - Full Time,Northeastern United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69853,BL_b7ALVqd7xfUPSC1
7/17/19 4:40,7/17/19 4:42,IP Address,65.249.163.167,100,132,TRUE,7/17/19 4:42,R_2anIFqOe4mAV8i3,,,,,37.75100708,-97.8219986,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,White,31 - 40,Bachelor's Degree,Employed - Full Time,Northeastern United States,,,,,,,,,,,,,,,,,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly Disagree,"This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send externally (for example, to a client).|Jordan is knowledgeable about their work.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would like to work with Jordan.|Jordan is sincere.|Jordan has leadership qualities.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is hardworking.|This email is appropriate for the situation.|Jordan is friendly.|Jordan has a positive attitude.|I would feel comfortable approaching Jordan with problems or challenges.|I would like to work on a project led by Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is highly motivated and committed to their work.",12508,TreatmentEmail
7/17/19 4:41,7/17/19 4:42,IP Address,157.50.24.34,100,67,TRUE,7/17/19 4:42,R_214KIsP4kMfGHfU,,,,,13.08430481,80.28048706,anonymous,EN,I agree and want to continue the survey,She/hers,Questioning,Asian/Asian American,31 - 40,Bachelor's Degree,Employed - Full Time,Northeastern United States,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,"Jordan is highly motivated and committed to their work.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would like to work on a project led by Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is hardworking.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is appropriate for the situation.|Jordan has a positive attitude.|Jordan is friendly.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is sincere.|Jordan is knowledgeable about their work.|I would like to work with Jordan.|Jordan has leadership qualities.|This email is acceptable to send externally (for example, to a client).",32395,TreatmentEmail
7/17/19 4:41,7/17/19 4:42,IP Address,103.114.211.65,100,73,TRUE,7/17/19 4:42,R_1OBIqSyPpWLRANq,,,,,10.99099731,76.96670532,anonymous,EN,I agree and want to continue the survey,He/his,Bisexual,White,22 - 30,Bachelor's Degree,Employed - Full Time,Western United States,,,,,,,,,,,,,,,,,,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat agree,Strongly Disagree,"This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan has leadership qualities.|I would like to work with Jordan.|Jordan is highly motivated and committed to their work.|Jordan is sincere.|This email is acceptable to send externally (for example, to a client).|Jordan is hardworking.|This email is appropriate for the situation.|Jordan is knowledgeable about their work.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is friendly.|Jordan has a positive attitude.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would like to work on a project led by Jordan.",34918,TreatmentEmail
7/17/19 4:40,7/17/19 4:42,IP Address,112.79.148.210,100,136,TRUE,7/17/19 4:42,R_300mfNmy49QbMHb,,,,,26.85090637,80.91598511,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Asian/Asian American,31 - 40,Bachelor's Degree,Employed - Full Time,Not located in United States,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Somewhat agree,Somewhat disagree,Agree,Agree,Agree,Agree,Somewhat agree,Strongly Disagree,"Jordan is knowledgeable about their work.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is highly motivated and committed to their work.|Jordan has leadership qualities.|I would like to work on a project led by Jordan.|I would like to work with Jordan.|Jordan has a positive attitude.|This email is acceptable to send externally (for example, to a client).|I would feel comfortable approaching Jordan with problems or challenges.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is friendly.|This email is appropriate for the situation.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is sincere.|Jordan is hardworking.",,,,,,,,,,,,,,,,,,54424,ControlEmail
7/17/19 4:42,7/17/19 4:42,IP Address,196.17.64.116,100,50,TRUE,7/17/19 4:42,R_sYm6qQg8wr0i2KB,,,,,34.05439758,-118.2440033,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Hispanic/Latino,22 - 30,Bachelor's Degree,Employed - Full Time,Midwestern United States,Agree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Somewhat agree,Neither agree nor disagree,Strongly Disagree,"Jordan has leadership qualities.|Jordan is highly motivated and committed to their work.|Jordan is knowledgeable about their work.|Jordan is hardworking.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would like to work on a project led by Jordan.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would like to work with Jordan.|Jordan is friendly.|This email is acceptable to send externally (for example, to a client).|Jordan has a positive attitude.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is appropriate for the situation.|Jordan is sincere.",,,,,,,,,,,,,,,,,,93480,ControlEmail
7/17/19 4:40,7/17/19 4:42,IP Address,117.213.33.222,100,123,TRUE,7/17/19 4:42,R_Rf2e55po7qbW4Rr,,,,,8.193893433,77.43139648,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,Strongly agree,Agree,Agree,Agree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly Disagree,"This email is acceptable to send externally (for example, to a client).|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is hardworking.|Jordan is knowledgeable about their work.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan has leadership qualities.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is highly motivated and committed to their work.|Jordan is friendly.|Jordan has a positive attitude.|Jordan is sincere.|I would like to work with Jordan.|I would like to work on a project led by Jordan.|This email is appropriate for the situation.",,,,,,,,,,,,,,,,,,80820,ControlEmail
7/17/19 4:41,7/17/19 4:43,IP Address,117.213.38.128,100,119,TRUE,7/17/19 4:43,R_28ODLfOVbhbWVtz,,,,,8.193893433,77.43139648,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,,,,,,,,,,,,,,,,,,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,"Jordan has a positive attitude.|Jordan is highly motivated and committed to their work.|Jordan is friendly.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is sincere.|I would like to work with Jordan.|Jordan has leadership qualities.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is hardworking.|Jordan is knowledgeable about their work.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is appropriate for the situation.|I would like to work on a project led by Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send externally (for example, to a client).",70527,TreatmentEmail
7/17/19 4:40,7/17/19 4:43,IP Address,65.249.163.182,100,155,TRUE,7/17/19 4:43,R_1OwxCnNFKxPVmju,,,,,37.75100708,-97.8219986,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,Native American/Alaskan Native,31 - 40,Master's Degree,Employed - Full Time,Midwestern United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24229,BL_b7ALVqd7xfUPSC1
