"","loc_latitude","loc_longitude","pronoun","sexual_orientation","race","age","education","employment_status","location","attention_check","assignment","source","friendly","positive","sincere","comfortable","work_with","situation","peers","others_above","others_below","externally","hardworking","knowledgeable","motivated","leadership","project","warmth","professionalism","competence","perception"
"427",11.3500061,76.81671143,"He/his","Decline to state","Asian/Asian American","31 - 40","Master's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Treatment","AWS",7,7,7,7,7,6,1,1,1,1,7,7,7,7,7,7,2,7,5.33333333333333
"428",13.08430481,80.28048706,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Treatment","AWS",5,5,5,5,5,5,5,6,6,6,6,5,5,6,4,5,5.6,5.2,5.26666666666667
"429",13.08430481,80.28048706,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Treatment","AWS",6,5,6,6,6,7,6,6,6,6,6,6,6,6,6,5.8,6.2,6,6
"430",-5.810897827,-35.22380066,"He/his","Heterosexual","White","22 - 30","Some graduate college","Employed - Part Time","Not located in United States","Strongly Disagree","Treatment","AWS",6,6,6,3,6,4,3,3,3,1,6,5,6,4,6,5.4,2.8,5.4,4.53333333333333
"431",13.08430481,80.28048706,"He/his","Asexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southwestern United States","Strongly Disagree","Control","AWS",6,6,6,6,7,5,6,5,5,5,6,7,7,5,7,6.2,5.2,6.4,5.93333333333333
"432",9.966705322,76.23330688,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Control","AWS",6,6,7,6,7,6,6,6,7,6,6,7,7,7,7,6.4,6.2,6.8,6.46666666666667
"433",31.49090576,74.36810303,"She/hers","Heterosexual","White","22 - 30","Bachelor's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Treatment","AWS",5,6,5,6,7,6,6,6,6,5,6,6,7,6,6,5.8,5.8,6.2,5.93333333333333
"434",9.933303833,78.11669922,"She/hers","Pansexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Midwestern United States","Strongly Disagree","Control","AWS",7,6,7,6,7,6,6,7,6,7,7,7,6,6,7,6.6,6.4,6.6,6.53333333333333
"435",41.95039368,-91.68969727,"He/his","Heterosexual","White","22 - 30","Some graduate college","Employed - Full Time","Midwestern United States","Strongly Disagree","Control","AWS",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"436",41.69630432,-87.6576004,"She/hers","Heterosexual","White","41 - 50","Master's Degree","Employed - Full Time","Midwestern United States","Strongly Disagree","Treatment","AWS",5,5,3,4,4,3,5,1,4,1,5,5,5,3,4,4.2,2.8,4.4,3.8
"437",35.45570374,-84.6026001,"She/hers","Heterosexual","African-American/Black","Under 21","Some undergraduate college or post-secondary school","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","AWS",7,7,7,7,7,7,7,1,7,1,7,7,7,7,5,7,4.6,6.6,6.06666666666667
"438",-30.11560059,-51.16529846,"They/theirs","Heterosexual","White","31 - 40","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Treatment","AWS",7,6,6,6,6,7,7,6,7,6,7,6,7,7,7,6.2,6.6,6.8,6.53333333333333
"439",41.84829712,-87.65170288,"He/his","Heterosexual","Middle Eastern/Southwest Asian","31 - 40","Bachelor's Degree","Unemployed","Southeastern United States","Strongly Disagree","Control","AWS",5,6,6,6,6,3,4,3,2,3,6,4,7,6,7,5.8,3,6,4.93333333333333
"440",13.08430481,80.28048706,"She/hers","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Treatment","AWS",7,6,6,5,6,6,6,6,5,7,6,7,5,5,5,6,6,5.6,5.86666666666667
"441",9.966705322,76.23330688,"He/his","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","AWS",6,6,7,6,6,6,6,7,7,7,6,7,7,6,7,6.2,6.6,6.6,6.46666666666667
"442",13.08430481,80.28048706,"He/his","Heterosexual","Asian/Asian American,White","22 - 30","Master's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Control","AWS",3,5,6,4,6,5,5,4,4,7,6,4,6,5,5,4.8,5,5.2,5
"443",35.05969238,-79.00579834,"She/hers","Heterosexual","African-American/Black","31 - 40","Some undergraduate college or post-secondary school","Employed - Part Time","Southeastern United States","Strongly Disagree","Treatment","AWS",6,6,6,6,6,6,6,1,4,2,6,6,6,6,6,6,3.8,6,5.26666666666667
"444",35.12939453,-78.89820099,"She/hers","Heterosexual","White","Over 60","Master's Degree","Retired","Southeastern United States","Strongly Disagree","Treatment","AWS",6,4,4,3,4,3,2,2,2,1,4,5,4,4,3,4.2,2,4,3.4
"445",32.94729614,-96.70279694,"She/hers","Bisexual","African-American/Black,White","22 - 30","Some undergraduate college or post-secondary school","Employed - Part Time,Student","Southwestern United States","Strongly Disagree","Treatment","AWS",6,4,5,5,3,5,4,3,5,5,4,3,5,5,3,4.6,4.4,4,4.33333333333333
"446",29.39700317,-94.92030334,"She/hers","Heterosexual","White","51 - 60","High School/GED","Retired","Southeastern United States","Strongly Disagree","Control","AWS",6,6,5,6,5,6,5,6,6,4,6,6,6,7,6,5.6,5.4,6.2,5.73333333333333
"447",13.08430481,80.28048706,"He/his","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Treatment","AWS",6,4,4,6,4,5,3,3,5,5,5,5,3,4,6,4.8,4.2,4.6,4.53333333333333
"448",33.28199768,-83.97840118,"She/hers","Heterosexual","White","41 - 50","High School/GED","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","AWS",7,7,6,7,4,7,6,6,6,6,6,6,6,6,4,6.2,6.2,5.6,6
"449",42.36489868,-71.09870148,"He/his","Heterosexual","White","51 - 60","Ph. D.","Employed - Full Time","Northeastern United States","Strongly Disagree","Treatment","AWS",6,6,6,6,6,6,6,2,6,1,6,6,6,6,6,6,4.2,6,5.4
"450",39.99139404,-83.00340271,"He/his","Heterosexual","White","22 - 30","Bachelor's Degree","Employed - Full Time","Midwestern United States","Strongly Disagree","Control","AWS",5,4,6,5,5,6,6,6,6,6,4,5,4,5,5,5,6,4.6,5.2
"451",41.68370056,-88.34989929,"He/his","Heterosexual","White","22 - 30","Some undergraduate college or post-secondary school","Employed - Full Time","Midwestern United States","Strongly Disagree","Control","AWS",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
"452",40.11129761,-82.97170258,"He/his","Heterosexual","White","31 - 40","Master's Degree","Employed - Full Time","Midwestern United States","Strongly Disagree","Treatment","AWS",7,6,6,2,6,6,5,2,3,1,4,5,5,5,3,5.4,3.4,4.4,4.4
"453",40.97210693,-73.95899963,"He/his","Heterosexual","Asian/Asian American","31 - 40","Bachelor's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Treatment","AWS",7,7,6,7,7,7,7,5,7,4,6,6,7,6,6,6.8,6,6.2,6.33333333333333
"454",13.08430481,80.28048706,"She/hers","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Part Time","Not located in United States","Strongly Disagree","Control","AWS",7,7,6,6,7,7,6,6,6,6,7,7,6,7,6,6.6,6.2,6.6,6.46666666666667
"455",40.83639526,-74.14029694,"He/his","Heterosexual","African-American/Black","22 - 30","Bachelor's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Control","AWS",7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,6.4,7,6.8
"456",41.11149597,16.85539246,"He/his","Bisexual","White","22 - 30","Some high school","Student","Not located in United States","Strongly Disagree","Treatment","AWS",7,6,6,6,6,6,5,3,7,1,5,6,6,6,6,6.2,4.4,5.8,5.46666666666667
"457",36.88819885,-76.30020142,"She/hers","Heterosexual","White","Over 60","Some undergraduate college or post-secondary school","Retired","Southeastern United States","Strongly Disagree","Control","AWS",5,5,5,5,4,6,3,3,6,2,5,6,5,5,4,4.8,4,5,4.6
"458",34.04469299,-118.4487,"She/hers","Heterosexual","White","22 - 30","Some graduate college","Employed - Full Time","Western United States","Strongly Disagree","Treatment","MIDS",4,5,4,4,4,4,2,1,3,1,4,4,4,4,4,4.2,2.2,4,3.46666666666667
"459",8.193893433,77.43139648,"She/hers","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Control","AWS",7,6,6,6,4,5,6,6,6,6,5,6,5,5,6,5.8,5.8,5.4,5.66666666666667
"460",41.84829712,-87.65170288,"He/his","Bisexual","Native American/Alaskan Native","22 - 30","Bachelor's Degree","Employed - Full Time","Midwestern United States","Strongly Disagree","Treatment","AWS",7,6,6,6,7,6,5,6,6,6,7,7,7,5,7,6.4,5.8,6.6,6.26666666666667
"461",33.17939758,-96.95379639,"He/his","Heterosexual","White","41 - 50","Some undergraduate college or post-secondary school","Employed - Full Time","Southwestern United States","Strongly Disagree","Treatment","AWS",6,5,4,3,3,3,3,1,3,1,4,2,2,3,2,4.2,2.2,2.6,3
"462",8.193893433,77.43139648,"He/his","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Treatment","AWS",5,6,7,7,6,6,6,5,7,6,6,6,7,6,5,6.2,6,6,6.06666666666667
"463",47.68589783,-122.2994003,"He/his","Heterosexual","Asian/Asian American","51 - 60","Master's Degree","Employed - Full Time","Southwestern United States","Strongly Disagree","Control","AWS",7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,6.8,7,6.93333333333333
"464",35.06440735,-89.67590332,"She/hers","Heterosexual","White","41 - 50","Some graduate college","Employed - Full Time","Northeastern United States","Strongly Disagree","Treatment","AWS",5,6,5,6,5,5,5,3,5,5,6,5,5,6,5,5.4,4.6,5.4,5.13333333333333
"465",35.14100647,-106.7109985,"She/hers","Heterosexual","White","51 - 60","Bachelor's Degree","Unemployed","Southwestern United States","Strongly Disagree","Control","AWS",5,6,6,6,5,6,7,3,7,6,6,6,6,6,4,5.6,5.8,5.6,5.66666666666667
"466",13.08430481,80.28048706,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Part Time","Not located in United States","Strongly Disagree","Control","AWS",6,6,6,7,6,6,6,7,7,6,7,6,6,7,7,6.2,6.4,6.6,6.4
"467",8.193893433,77.43139648,"She/hers","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","AWS",6,6,5,5,7,6,6,5,6,7,7,5,6,7,7,5.8,6,6.4,6.06666666666667
"468",36.40280151,-97.86229706,"She/hers","Heterosexual","White","22 - 30","Bachelor's Degree","Employed - Full Time","Southwestern United States","Strongly Disagree","Control","AWS",5,6,5,5,4,5,5,6,6,5,5,4,6,5,6,5,5.4,5.2,5.2
"469",36.40280151,-97.86229706,"She/hers","Heterosexual","White","41 - 50","Bachelor's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Treatment","AWS",5,5,5,5,6,6,5,6,5,6,6,5,5,6,6,5.2,5.6,5.6,5.46666666666667
"470",28.01089478,-82.49479675,"He/his","Heterosexual","African-American/Black","31 - 40","Bachelor's Degree","Employed - Full Time","Midwestern United States","Strongly Disagree","Control","AWS",6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6.2,6,6.06666666666667
"471",37.2507019,-121.8359985,"She/hers","Heterosexual","White","Over 60","Some undergraduate college or post-secondary school","Retired","Western United States","Strongly Disagree","Treatment","AWS",6,6,5,5,5,4,5,2,5,3,4,5,5,5,5,5.4,3.8,4.8,4.66666666666667
"472",45.46969604,-75.47149658,"He/his","Heterosexual","White","31 - 40","Some undergraduate college or post-secondary school","Employed - Full Time","Not located in United States","Strongly Disagree","Control","AWS",5,5,6,5,6,6,6,5,6,2,6,6,6,6,5,5.4,5,5.8,5.4
"473",-29.94259644,-50.99330139,"He/his","Heterosexual","Hispanic/Latino","31 - 40","High School/GED","Employed - Full Time","Not located in United States","Strongly Disagree","Treatment","AWS",6,6,3,5,4,6,6,5,7,4,4,6,6,5,5,4.8,5.6,5.2,5.2
"474",18.97210693,72.82460022,"He/his","Asexual","Asian/Asian American","31 - 40","Bachelor's Degree","Employed - Full Time,Student","Not located in United States","Strongly Disagree","Treatment","MIDS",4,5,6,6,3,5,7,5,3,2,6,6,6,5,1,4.8,4.4,4.8,4.66666666666667
"475",13.08430481,80.28048706,"She/hers","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Control","AWS",6,7,5,5,6,5,6,4,6,6,5,7,7,4,6,5.8,5.4,5.8,5.66666666666667
"476",8.193893433,77.43139648,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","AWS",5,6,6,6,6,5,6,6,6,7,7,6,6,7,7,5.8,6,6.6,6.13333333333333
"477",10.99099731,76.96670532,"He/his","Bisexual","Asian/Asian American,White","22 - 30","Bachelor's Degree","Employed - Full Time","Southwestern United States","Strongly Disagree","Control","AWS",5,5,2,5,4,4,7,4,3,6,5,4,5,6,6,4.2,4.8,5.2,4.73333333333333
"478",13.08430481,80.28048706,"She/hers","Asexual","Asian/Asian American","22 - 30","Some graduate college","Employed - Full Time","Not located in United States","Strongly Disagree","Treatment","AWS",6,5,6,4,5,5,5,7,6,7,6,7,7,4,6,5.2,6,6,5.73333333333333
"479",13.08430481,80.28048706,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Unemployed","Western United States","Strongly Disagree","Control","AWS",5,5,6,6,4,4,6,5,7,6,5,4,5,6,6,5.2,5.6,5.2,5.33333333333333
"480",27.1605072,-80.29250336,"He/his","Heterosexual","White","41 - 50","Master's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","MIDS",7,7,3,5,3,4,6,1,2,6,3,6,5,2,3,5,3.8,3.8,4.2
"481",13.08430481,80.28048706,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Midwestern United States","Strongly Disagree","Control","AWS",6,7,6,7,7,6,6,7,7,7,6,7,6,7,6,6.6,6.6,6.4,6.53333333333333
"482",8.193893433,77.43139648,"He/his","Bisexual","Asian/Asian American","22 - 30","Some graduate college","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","AWS",6,6,6,5,6,6,5,6,6,6,6,6,6,6,6,5.8,5.8,6,5.86666666666667
"483",6.447402954,3.390304565,"She/hers","Heterosexual","African-American/Black","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Control","AWS",6,7,7,7,7,7,7,3,3,1,6,7,7,6,7,6.8,4.2,6.6,5.86666666666667
"484",10.99099731,76.96670532,"He/his","Bisexual","White","22 - 30","Bachelor's Degree","Employed - Full Time","Southwestern United States","Strongly Disagree","Control","AWS",3,6,5,6,4,6,5,6,3,4,4,6,5,4,5,4.8,4.8,4.8,4.8
"485",35.28430176,-80.76000214,"He/his","Heterosexual","White","41 - 50","High School/GED","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","AWS",5,5,6,5,5,6,6,5,6,3,6,6,6,5,5,5.2,5.2,5.6,5.33333333333333
"486",13.08430481,80.28048706,"She/hers","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Control","AWS",6,5,7,6,6,6,4,6,7,6,5,7,5,5,7,6,5.8,5.8,5.86666666666667
"487",27.90319824,-82.29109955,"She/hers","Heterosexual","White","31 - 40","Some graduate college","Unemployed","Southeastern United States","Strongly Disagree","Control","AWS",4,5,4,5,5,5,5,4,5,5,4,5,5,5,4,4.6,4.8,4.6,4.66666666666667
"488",14.68089294,121.0672913,"He/his","Gay/Lesbian","Asian/Asian American,Hispanic/Latino,White","31 - 40","Some graduate college","Employed - Full Time","Western United States","Strongly Disagree","Control","AWS",6,6,5,6,6,6,7,2,7,2,6,5,7,7,6,5.8,4.8,6.2,5.6
"489",43.17720032,-85.24729919,"He/his","Heterosexual","White","31 - 40","Some undergraduate college or post-secondary school","Employed - Full Time","Midwestern United States","Strongly Disagree","Control","AWS",6,7,6,7,7,6,6,5,7,4,7,7,6,7,6,6.6,5.6,6.6,6.26666666666667
"490",44.43539429,26.103302,"He/his","Heterosexual","White","22 - 30","Bachelor's Degree","Student","Not located in United States","Strongly Disagree","Treatment","AWS",7,7,6,7,7,7,7,3,7,5,6,6,6,5,7,6.8,5.8,6,6.2
"491",13.08430481,80.28048706,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southwestern United States","Strongly Disagree","Treatment","AWS",4,3,6,5,4,5,5,3,4,6,3,6,3,6,5,4.4,4.6,4.6,4.53333333333333
"492",51.41830444,5.488693237,"He/his","Gay/Lesbian","White","31 - 40","Master's Degree","Employed - Part Time","Not located in United States","Strongly Disagree","Treatment","AWS",5,5,5,3,3,3,3,3,3,3,3,3,4,4,3,4.2,3,3.4,3.53333333333333
"493",13.08430481,80.28048706,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Treatment","AWS",7,7,7,6,6,6,4,6,5,5,5,6,6,7,5,6.6,5.2,5.8,5.86666666666667
"494",39.73880005,-104.9868011,"She/hers","Heterosexual","White","22 - 30","Bachelor's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Control","AWS",5,6,5,5,5,5,5,6,4,4,5,6,4,6,5,5.2,4.8,5.2,5.06666666666667
"495",13.08430481,80.28048706,"Not listed","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Treatment","AWS",6,5,5,5,6,5,5,6,6,5,5,6,7,6,6,5.4,5.4,6,5.6
"496",13.08430481,80.28048706,"He/his","Asexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southwestern United States","Strongly Disagree","Control","AWS",7,7,6,6,5,5,7,5,6,5,5,6,6,6,6,6.2,5.6,5.8,5.86666666666667
"497",42.1486969,-72.60790253,"He/his","Heterosexual","Pacific Islander,White","41 - 50","Master's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Treatment","AWS",6,6,3,5,5,4,6,2,5,2,4,5,4,5,5,5,3.8,4.6,4.46666666666667
"498",31.49719238,-95.44470215,"She/hers","Heterosexual","White","Over 60","High School/GED","Retired","Southwestern United States","Strongly Disagree","Control","AWS",5,5,5,5,5,7,5,5,5,3,4,5,6,5,5,5,5,5,5
"499",34.11300659,-118.188797,"She/hers","Bisexual","White","22 - 30","Some undergraduate college or post-secondary school","Employed - Part Time","Western United States","Strongly Disagree","Treatment","AWS",7,7,7,7,6,7,6,2,7,1,6,7,6,5,5,6.8,4.6,5.8,5.73333333333333
"500",20,77,"He/his","Asexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","AWS",5,5,5,5,5,6,4,5,5,5,6,5,5,4,5,5,5,5,5
"501",33.19740295,-96.61769867,"She/hers","Heterosexual","White","51 - 60","Some undergraduate college or post-secondary school","Employed - Full Time","Southwestern United States","Strongly Disagree","Control","AWS",7,7,7,7,7,7,7,7,7,6,7,7,7,7,6,7,6.8,6.8,6.86666666666667
"502",13.08430481,80.28048706,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Control","AWS",7,6,6,6,7,5,5,6,5,5,5,6,6,5,7,6.4,5.2,5.8,5.8
"503",47.60920715,-122.3314056,"He/his","Heterosexual","White","22 - 30","Master's Degree","Employed - Full Time","Southwestern United States","Strongly Disagree","Treatment","AWS",4,4,5,5,5,5,5,5,5,4,4,5,4,4,5,4.6,4.8,4.4,4.6
"504",38.90339661,-76.98819733,"She/hers","Bisexual","White","22 - 30","Master's Degree","Employed - Full Time","Western United States","Strongly Disagree","Control","MIDS",5,5,6,6,5,6,3,2,5,2,4,4,4,6,5,5.4,3.6,4.6,4.53333333333333
"505",40.87680054,-74.08670044,"He/his","Heterosexual","Middle Eastern/Southwest Asian","22 - 30","Some graduate college","Employed - Full Time","Northeastern United States","Strongly Disagree","Control","AWS",5,4,4,3,2,3,3,1,2,1,5,6,5,4,2,3.6,2,4.4,3.33333333333333
"506",13.08430481,80.28048706,"She/hers","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Part Time","Not located in United States","Strongly Disagree","Control","AWS",7,6,7,6,6,6,7,6,6,7,7,6,6,6,7,6.4,6.4,6.4,6.4
"507",13.08430481,80.28048706,"She/hers","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southwestern United States","Strongly Disagree","Treatment","AWS",6,7,6,7,7,6,7,7,6,7,6,6,7,7,6,6.6,6.6,6.4,6.53333333333333
"508",37.5625,-122.0003967,"She/hers","Heterosexual","African-American/Black","31 - 40","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","AWS",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"509",50.917099,-1.424804688,"He/his","Heterosexual","White","31 - 40","Some undergraduate college or post-secondary school","Employed - Full Time","Midwestern United States","Strongly Disagree","Treatment","AWS",7,7,7,7,7,6,6,1,6,1,7,7,7,6,7,7,4,6.8,5.93333333333333
"510",30.37730408,-97.70999908,"She/hers","Heterosexual","White","22 - 30","Some graduate college","Employed - Full Time","Southwestern United States","Strongly Disagree","Control","MIDS",5,4,3,3,2,6,5,4,5,1,5,6,5,5,3,3.4,4.2,4.8,4.13333333333333
"511",38.8578949,-77.06020355,"She/hers","Heterosexual","Hispanic/Latino,White","31 - 40","Some graduate college","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","AWS",6,5,5,6,4,4,6,3,6,2,4,5,5,4,3,5.2,4.2,4.2,4.53333333333333
"512",38.64379883,-77.3451004,"He/his","Heterosexual","Asian/Asian American","31 - 40","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Treatment","AWS",5,5,5,5,5,5,4,2,5,3,5,5,5,5,5,5,3.8,5,4.6
"513",50.06309509,19.97009277,"He/his","Heterosexual","White","41 - 50","Master's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Treatment","AWS",6,6,6,6,6,4,6,4,4,2,4,6,6,5,6,6,4,5.4,5.13333333333333
"514",17.69999695,83.29998779,"He/his","Heterosexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Part Time","Not located in United States","Strongly Disagree","Treatment","AWS",2,6,3,2,3,2,2,2,5,2,3,3,5,1,2,3.2,2.6,2.8,2.86666666666667
"515",13.08430481,80.28048706,"She/hers","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southwestern United States","Strongly Disagree","Treatment","AWS",7,6,7,6,7,6,7,6,7,6,6,7,7,6,6,6.6,6.4,6.4,6.46666666666667
"516",9.966705322,76.23330688,"She/hers","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Control","AWS",5,5,5,6,5,5,5,5,5,6,6,6,6,5,5,5.2,5.2,5.6,5.33333333333333
"517",40.41430664,-3.701599121,"He/his","Heterosexual","White","41 - 50","Master's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Control","AWS",4,6,4,5,6,6,6,6,6,6,4,7,6,6,6,5,6,5.8,5.6
"518",8.506896973,76.95690918,"She/hers","Heterosexual","Asian/Asian American","22 - 30","Master's Degree","Unemployed","Not located in United States","Strongly Disagree","Control","AWS",7,6,7,7,6,6,6,5,4,4,7,6,6,6,6,6.6,5,6.2,5.93333333333333
"519",36.34249878,-88.85540009,"She/hers","Heterosexual","White","51 - 60","High School/GED","Employed - Full Time","Southeastern United States","Strongly Disagree","Treatment","AWS",6,5,5,5,5,5,5,3,5,3,5,5,5,4,4,5.2,4.2,4.6,4.66666666666667
"520",36.40280151,-97.86229706,"She/hers","Heterosexual","White","22 - 30","Bachelor's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Control","AWS",4,6,3,6,3,6,4,5,5,5,4,3,5,4,4,4.4,5,4,4.46666666666667
"521",39.73880005,-104.9868011,"She/hers","Heterosexual","Asian/Asian American","22 - 30","Some graduate college","Employed - Full Time","Northeastern United States","Strongly Disagree","Treatment","MIDS",5,6,3,5,3,4,3,3,5,3,4,4,4,3,2,4.4,3.6,3.4,3.8
"522",27.24000549,-82.47550201,"She/hers","Heterosexual","White","Over 60","Master's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","AWS",6,6,6,6,6,6,6,1,6,1,6,6,6,5,6,6,4,5.8,5.26666666666667
"523",13.08430481,80.28048706,"She/hers","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Treatment","AWS",7,7,7,6,6,6,6,7,7,6,6,7,6,7,7,6.6,6.4,6.6,6.53333333333333
"524",38.7492981,-77.4917984,"She/hers","Heterosexual","African-American/Black","22 - 30","Some graduate college","Employed - Full Time","Northeastern United States","Strongly Disagree","Treatment","AWS",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"525",34.05439758,-118.2440033,"He/his","Heterosexual","Hispanic/Latino","22 - 30","Bachelor's Degree","Employed - Full Time","Midwestern United States","Strongly Disagree","Control","AWS",6,7,5,5,4,5,4,5,5,5,5,7,6,5,4,5.4,4.8,5.4,5.2
"526",51.54260254,-0.244903564,"He/his","Bisexual","White","31 - 40","Bachelor's Degree","Employed - Full Time","Not located in United States","Strongly Disagree","Control","AWS",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
"527",13.08430481,80.28048706,"She/hers","Bisexual","Asian/Asian American","22 - 30","Bachelor's Degree","Employed - Full Time","Southwestern United States","Strongly Disagree","Treatment","AWS",5,6,6,6,6,5,5,6,5,7,5,7,5,6,6,5.8,5.6,5.8,5.73333333333333
"528",40.71490479,-73.98930359,"She/hers","Heterosexual","White","22 - 30","Bachelor's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Treatment","AWS",5,5,4,3,4,3,3,2,3,2,4,4,4,4,4,4.2,2.6,4,3.6
"529",40.67399597,-73.9701004,"He/his","Gay/Lesbian","African-American/Black","22 - 30","High School/GED","Unemployed","Northeastern United States","Strongly Disagree","Control","AWS",6,6,6,7,6,7,7,6,7,5,7,7,7,7,7,6.2,6.4,7,6.53333333333333
"530",44.76010132,-93.27480316,"She/hers","Heterosexual","White","22 - 30","Bachelor's Degree","Employed - Full Time","Midwestern United States","Strongly Disagree","Control","AWS",5,5,6,6,6,6,6,5,7,4,6,6,6,6,5,5.6,5.6,5.8,5.66666666666667
"531",8.193893433,77.43139648,"He/his","Heterosexual","Hispanic/Latino","22 - 30","Bachelor's Degree","Employed - Full Time","Southeastern United States","Strongly Disagree","Control","AWS",6,6,6,6,7,6,7,7,6,6,7,6,7,6,6,6.2,6.4,6.4,6.33333333333333
"532",52.84750366,8.044998169,"He/his","Heterosexual","White","31 - 40","High School/GED","Employed - Full Time","Not located in United States","Strongly Disagree","Treatment","AWS",6,4,5,5,5,4,5,5,6,5,7,6,6,5,6,5,5,6,5.33333333333333
"533",37.75619507,-122.4866028,"She/hers","Heterosexual","Asian/Asian American","51 - 60","Bachelor's Degree","Employed - Full Time","Northeastern United States","Strongly Disagree","Control","AWS",3,4,3,3,3,4,4,4,4,3,6,5,6,4,3,3.2,3.8,4.8,3.93333333333333
